BOS,BOS,Boston,Boston - Shaw Room,AME,,0,0,0,0,0,0,0,0,0,0,1,1,1,79.3,2,Jan-18,0,0,0,0,0,0,100,
BOS,BOS,Boston,Boston - Stuart Room,AME,,0,0,0,0,0,0,0,0,0,0,1,1,0.5,79.3,0,Jan-00,0,0,0,0,0,0,729,
BOS,BOS,Boston,Boston - Winthrop-Leverett Room,AME,,0,0,0,0,1,0.2,0,0,0,0,1,1,0.8,79.3,1,Jan-10,0,0,0,0,0,0,1300,
BUD,BUD,Budapest,Budapest - Andrassy,EUR,,0,0,0,0,1,0.2,,,,0,1,1,1,88.3,1,Jan-10,0,0,0,0,0,0,100,
BUD,BUD,Budapest,Budapest - Gresham,EUR,,0,0,0,0,0,0,0,0,0,0,1,1,1,88.3,0,Jan-00,0,0,1,0,0,0.2,1883,
BUD,BUD,Budapest,Budapest - Merleg,EUR,,0,0,0,0,1,0.2,0,0,0,0,1,1,1,88.3,0,Jan-00,0,0,0,0,0,0,323,
BUD,BUD,Budapest,Budapest - Mezzanine Foyer,EUR,,0,0,0,0,0,0,0,0,0,0,1,1,1,88.3,0,Jan-00,0,0,0,0,0,0,840,
BUD,BUD,Budapest,Budapest - Szechenyi Pre-function,EUR,,0,0,0,0,1,0.2,0,0,0,0,1,1,1,88.3,0,Jan-00,0,0,0,0,0,0,527,
BUD,BUD,Budapest,Budapest - Szechenyi Room,EUR,,0,0,0,0,1,0.2,0,0,0,0,1,1,1,88.3,0,Jan-00,0,0,0,0,0,0,1238,
BUD,BUD,Budapest,Budapest - Targyalo,EUR,,0,0,0,0,0,0,0,0,0,0,1,1,1,88.3,0,Jan-00,0,0,0,0,0,0,344,
BUD,BUD,Budapest,Budapest - Telikert,EUR,,0,0,0,0,1,0.2,0,0,0,0,1,1,1,88.3,0,Jan-00,0,0,0,0,0,0,1044,
BUD,BUD,Budapest,Budapest - Telikert Pre-function,EUR,,0,0,0,0,1,0.2,0,0,0,0,1,1,1,88.3,0,Jan-00,0,0,0,0,0,0,560,
BUD,BUD,Budapest,Budapest - Turay,EUR,,0,0,0,0,1,0.2,0,0,0,0,1,1,1,88.3,0,Jan-00,0,0,0,0,0,0,366,
BUD,BUD,Budapest,Budapest - Zrinyi ,EUR,,0,0,0,0,1,0.2,,,,0,1,1,1,88.3,1,Jan-10,0,0,0,0,0,0,100,
BUD,BUD,Budapest,Budapest - Zrinyi & Andrassy,EUR,,0,0,0,0,1,0.2,0,0,0,0,1,1,1,88.3,2,Jan-18,0,0,0,0,0,0,1625,
BUE,BUE,Buenos Aires,Buenos Aires - Arrabal,AME,,0,0,0,0,1,0.2,1,0,1,0.666666667,1,1,0.8,79.2,1,Jan-10,1,1,1,1,0,0.8,300,
BUE,BUE,Buenos Aires,Buenos Aires - Blas,AME,,0,0,0,0,1,0.2,0,0,0,0,1,1,0.8,79.2,1,Jan-10,0,0,0,0,0,0,1184,
BUE,BUE,Buenos Aires,Buenos Aires - Felix Ballroom,AME,,0,0,0,0,0,0,0,0,0,0,1,1,0.8,79.2,1,Jan-10,0,0,0,0,0,0,4478,
BUE,BUE,Buenos Aires,Buenos Aires - Greta,AME,,0,0,0,0,0,0,0,0,0,0,1,1,0.8,79.2,1,Jan-10,0,0,0,0,0,0,323,
