HAM,HAM,Hampshire,Hampshire - The Library,EMEA,Bar,,1,1,1,1,1,1,1,1,1,57,2,Jan-18,100,
HAM,HAM,Hampshire,Hampshire - Wild Carrot,EMEA,Restaurant,,1,1,1,1,1,1,1,1,1,57,2,Jan-18,100,
HAM,HAM,Hampshire,Hampshire - Wild Carrot Bar,EMEA,Bar,,1,1,1,1,1,1,1,1,1,57,2,Jan-18,100,
HAN,HAN,Hangzhou,Hangzhou - Jin Sha,APAC,Restaurant,,1,1,1,1,1,1,1,1,0.8,77,1,Jan-10,100,
HAN,HAN,Hangzhou,Hangzhou - KTV,APAC,Bar,,0,0,0,0,0,0,1,0,0.64,77,1,Jan-10,100,
HAN,HAN,Hangzhou,Hangzhou - LBFS,APAC,0,,0,0,0,0,0,0,1,1,0.8,77,1,Jan-10,100,
HAN,HAN,Hangzhou,Hangzhou - Lobby Lounge,APAC,Bar,,0,0,0,0,0,0,1,1,0.8,77,1,Jan-10,100,
HAN,HAN,Hangzhou,Hangzhou - WLB,APAC,Restaurant,,0,0,0,0,0,0,1,1,0.8,77,1,Jan-10,100,
HFS,HFS,Houston Centre,Houston Centre - Bayou & Bottle,Americas,Bar,,1,1,1,1,1,1,1,1,1,63,2,Jan-18,100,
HFS,HFS,Houston Centre,Houston Centre - Lobby Lounge,Americas,Bar,,1,1,0,0,0,0.4,1,1,1,63,2,Jan-18,100,
HFS,HFS,Houston Centre,Houston Centre - Quattro,Americas,Restaurant,,1,0,0,0,0,0.2,0,0,0,63,0,Jan-00,100,
HKG,HKG,Hong Kong Hotel,Hong Kong Hotel - Blue Bar,APAC,Bar,,0,1,1,1,0,0.6,1,1,0.5,73.5,0,Jan-00,100,
HKG,HKG,Hong Kong Hotel,Hong Kong Hotel - Caprice,APAC,Restaurant,,1,1,1,1,1,1,1,1,0.8,73.5,1,Jan-10,100,
HKG,HKG,Hong Kong Hotel,Hong Kong Hotel - Caprice Bar,APAC,Bar,,1,1,1,1,1,1,1,1,0.8,73.5,1,Jan-10,100,
HKG,HKG,Hong Kong Hotel,Hong Kong Hotel - Lung King Heen,APAC,Restaurant,,1,1,1,1,1,1,1,1,0.5,73.5,0,Jan-00,100,
HKG,HKG,Hong Kong Hotel,Hong Kong Hotel - The Lounge,APAC,Bar,,0,1,1,1,1,0.8,1,1,0.5,73.5,0,Jan-00,100,
IST,IST,Istanbul - Sultanahmet,Istanbul - Sultanahmet - A'ya Bar,EMEA,Bar,,1,0,0,0,0,0.2,0,0,0,87.2,0,Jan-00,100,
IST,IST,Istanbul - Sultanahmet,Istanbul - Sultanahmet - Lounge,EMEA,Bar,,1,0,0,0,0,0.2,0,0,0,87.2,0,Jan-00,100,
IST,IST,Istanbul - Sultanahmet,Istanbul - Sultanahmet - Seasons,EMEA,Restaurant,,1,0,0,0,0,0.2,0,0,0,87.2,0,Jan-00,100,
JAC,JAC,Jackson Hole,Jackson Hole - Ascent Lounge,Americas,Bar,,1,1,0,0,0,0.4,1,1,0.5,76.6,0,Jan-00,100,
JAC,JAC,Jackson Hole,Jackson Hole - The Handle Bar,Americas,Bar,,1,1,1,1,1,1,0.5,1,0.6,76.6,2,Jan-18,100,
JAC,JAC,Jackson Hole,Jackson Hole - Westbank Grill,Americas,Restaurant,,1,1,0,0,0,0.4,1,1,0.5,76.6,0,Jan-00,100,
JBG,JBG,Johannesburg,Johannesburg - Deli,EMEA,Restaurant,,1,0,1,1,0,0.6,1,0.5,0.9,64.7,2,Jan-18,100,
JBG,JBG,Johannesburg,Johannesburg - Flame,EMEA,Restaurant,,1,0,1,1,1,0.8,1,0.5,0.9,64.7,2,Jan-18,100,
JBG,JBG,Johannesburg,Johannesburg - View,EMEA,Restaurant,,1,1,1,1,1,1,1,0.5,0.9,64.7,2,Jan-18,100,
JKR,JKR,Jakarta,Jakarta - Alto,APAC,Restaurant,,1,1,1,1,1,1,0.5,0.5,0.5,75.1,2,Jan-18,100,
JKR,JKR,Jakarta,Jakarta - Dolcetto,APAC,Restaurant,,1,1,1,1,1,1,0.5,0.5,0.5,75.1,2,Jan-18,100,
JKR,JKR,Jakarta,Jakarta - La Patisserie,APAC,Bar,,0,0,1,1,0,0.4,0.5,0.5,0.5,75.1,2,Jan-18,100,
JKR,JKR,Jakarta,Jakarta - Nautilus,APAC,Bar,,1,1,1,1,1,1,0.5,0.5,0.5,75.1,2,Jan-18,100,
JKR,JKR,Jakarta,Jakarta - Palm Court,APAC,Restaurant,,1,0,1,1,1,0.8,0.5,0.5,0.5,75.1,2,Jan-18,100,
KOH,KOH,Koh Samui,Koh Samui - Beach House,APAC,Restaurant,,0,1,0,1,1,0.6,1,0.5,0.72,82.7,1,Jan-10,100,
KOH,KOH,Koh Samui,Koh Samui - CoCoRum,APAC,Restaurant,,1,1,1,1,1,1,1,0.5,0.72,82.7,1,Jan-10,100,
KOH,KOH,Koh Samui,Koh Samui - KOH Thai Kitchen & Bar,APAC,Restaurant,,1,1,1,1,1,1,1,0.5,0.72,82.7,1,Jan-10,100,
KOH,KOH,Koh Samui,Koh Samui - Pla Pla,APAC,Restaurant,,1,0,0,1,0,0.4,1,0.5,0.72,82.7,1,Jan-10,100,
KON,KON,Kona,Kona - Beach House,Americas,Restaurant,,1,1,1,1,0,0.8,1,1,0.8,71.7,1,Jan-10,100,
KON,KON,Kona,Kona - Beach Tree,Americas,Restaurant,,1,1,1,1,0,0.8,1,1,0.8,71.7,1,Jan-10,100,
KON,KON,Kona,Kona - Canoe Club,Americas,Restaurant,,0,0,0,0,0,0,1,1,0.8,71.7,1,Jan-10,100,
KON,KON,Kona,Kona - Coffee Co,Americas,Restaurant,,0,0,0,0,0,0,0,1,0.16,71.7,1,Jan-10,100,
KON,KON,Kona,Kona - Hualalai Grille,Americas,Restaurant,,1,1,1,0,0,0.6,0,1,0.16,71.7,1,Jan-10,100,
